"first_name","year","proportion"
"Jayden",2004,"0.21746930110705220800"
"Liam",2004,"0.10054356857440368000"
"Ryan",2004,"0.52852105958580341600"
"Matthew",2004,"0.60156038803222732800"
"Michael",2004,"0.67041258192063338800"
"Liam",2005,"0.10821432834687464500"
"Matthew",2005,"0.55956248226660775300"
"Ryan",2005,"0.48544307928929635200"
"Michael",2005,"0.62127663779824282400"
"Jayden",2005,"0.25442460327264471300"
"Aiden",2005,"0.23957471586912021800"
"Dylan",2005,"0.37059701488655700300"
"Christopher",2005,"0.49987685776382541400"
"Jayden",2006,"0.28606221385564246200"
"Aiden",2006,"0.29650078023860591300"
"Christopher",2006,"0.49859951340610168300"
"Dylan",2006,"0.34250124226522451000"
"Liam",2006,"0.11436928058815887400"
"Matthew",2006,"0.51462385017801167800"
"Michael",2006,"0.57417170102126080700"
"Ryan",2006,"0.43278346773724738300"
"Jayden",2007,"0.43261295372647185600"
"Christopher",2007,"0.50162192339178960800"
"Aiden",2007,"0.33238861829735687400"
"Dylan",2007,"0.33093790418333424600"
"Ryan",2007,"0.41090226664075391100"
"Liam",2007,"0.12886343302490651000"
"Matthew",2007,"0.46970621288329180000"
"Michael",2007,"0.55224684350871716600"
"Liam",2008,"0.15245143329276780400"
"Ryan",2008,"0.38821313590537785000"
"Matthew",2008,"0.44840003581705624500"
"Michael",2008,"0.52674984635296894900"
"Dylan",2008,"0.31266153288860488500"
"Jayden",2008,"0.48475129531569886000"
"Christopher",2008,"0.45801569438282735000"
"Aiden",2008,"0.40021998998750473200"
"Dylan",2009,"0.31195960307661946700"
"Jayden",2009,"0.49946514854527471100"
"Aiden",2009,"0.42251563658577632800"
