"old_names","year","num"
"Manila",1993,"0"
"Manila",1994,"0"
"Manila",1995,"0"
"Manila",1996,"0"
"Manila",1997,"0"
"Manila",1998,"0"
"Manila",1999,"0"
"Manila",2000,"0"
"Manila",2001,"0"
"Manila",2002,"0"
"Manila",2003,"0"
"Manila",2004,"0"
"Manila",2005,"0"
"Manila",2006,"0"
"Manila",2007,"0"
"Manila",2008,"0"
"Manila",2009,"0"
"Manila",2010,"0"
"Manila",2011,"0"
"Manila",2012,"0"
"Manila",2013,"0"
"Manila",2014,"0"
"Manila",2015,"0"
"Manila",2016,"0"
"Manila",2017,"0"
"Manila",2018,"0"
"Manila",2019,"0"
"Manila",2020,"0"
"Manila",2021,"0"
"Manila",2022,"0"
"Manila",2023,"0"
"Manila",2024,"0"
"Manila",2025,"0"
"Myrtie",1880,"45"
"Myrtie",1881,"44"
"Myrtie",1882,"64"
"Myrtie",1883,"50"
"Myrtie",1884,"70"
"Myrtie",1885,"60"
"Myrtie",1886,"77"
"Myrtie",1887,"83"
"Myrtie",1888,"72"
"Myrtie",1889,"86"
"Myrtie",1890,"72"
"Myrtie",1891,"60"
"Myrtie",1892,"80"
"Myrtie",1893,"83"
"Myrtie",1894,"71"
"Myrtie",1895,"88"
"Myrtie",1896,"84"
"Myrtie",1897,"66"
"Myrtie",1898,"98"
"Myrtie",1899,"58"
"Myrtie",1900,"68"
"Myrtie",1901,"61"
"Myrtie",1902,"54"
"Myrtie",1903,"59"
"Myrtie",1904,"58"
"Myrtie",1905,"58"
"Myrtie",1906,"61"
"Myrtie",1907,"73"
"Myrtie",1908,"46"
"Myrtie",1909,"63"
"Myrtie",1910,"55"
"Myrtie",1911,"62"
"Myrtie",1912,"69"
"Myrtie",1913,"65"
"Myrtie",1914,"91"
"Myrtie",1915,"101"
"Myrtie",1916,"94"
"Myrtie",1917,"114"
"Myrtie",1918,"84"
"Myrtie",1919,"104"
"Myrtie",1920,"100"
"Myrtie",1921,"102"
"Myrtie",1922,"91"
"Myrtie",1923,"72"
"Myrtie",1924,"77"
"Myrtie",1925,"80"
"Myrtie",1926,"75"
"Myrtie",1927,"65"
"Myrtie",1928,"52"
"Myrtie",1929,"42"
"Myrtie",1930,"59"
"Myrtie",1931,"54"
"Myrtie",1932,"56"
"Myrtie",1933,"64"
"Myrtie",1934,"39"
"Myrtie",1935,"38"
"Myrtie",1936,"33"
"Myrtie",1937,"48"
"Myrtie",1938,"45"
"Myrtie",1939,"30"
"Myrtie",1940,"28"
"Myrtie",1941,"26"
"Myrtie",1942,"40"
"Myrtie",1943,"21"
"Myrtie",1944,"22"
"Myrtie",1945,"12"
"Myrtie",1946,"21"
"Myrtie",1947,"18"
"Myrtie",1948,"13"
"Myrtie",1949,"20"
"Myrtie",1950,"12"
"Myrtie",1951,"13"
"Myrtie",1952,"7"
"Myrtie",1953,"8"
"Myrtie",1954,"12"
"Myrtie",1955,"10"
"Myrtie",1956,"9"
"Myrtie",1957,"6"
"Myrtie",1958,"0"
"Myrtie",1959,"8"
"Myrtie",1960,"0"
"Myrtie",1961,"0"
"Myrtie",1962,"5"
"Myrtie",1963,"0"
"Myrtie",1964,"6"
"Myrtie",1965,"5"
"Myrtie",1966,"0"
"Myrtie",1967,"0"
"Myrtie",1968,"0"
"Myrtie",1969,"6"
"Myrtie",1970,"0"
"Myrtie",1971,"0"
"Myrtie",1972,"0"
"Myrtie",1973,"0"
"Myrtie",1974,"0"
"Myrtie",1975,"0"
"Myrtie",1976,"0"
"Myrtie",1977,"0"
"Myrtie",1978,"0"
"Myrtie",1979,"0"
"Myrtie",1980,"0"
"Myrtie",1981,"0"
"Myrtie",1982,"0"
"Myrtie",1983,"0"
"Myrtie",1984,"0"
"Myrtie",1985,"0"
"Myrtie",1986,"0"
"Myrtie",1987,"0"
"Myrtie",1988,"0"
"Myrtie",1989,"0"
"Myrtie",1990,"0"
"Myrtie",1991,"0"
"Myrtie",1992,"0"
"Myrtie",1993,"0"
"Myrtie",1994,"0"
"Myrtie",1995,"0"
"Myrtie",1996,"0"
"Myrtie",1997,"0"
"Myrtie",1998,"0"
"Myrtie",1999,"0"
"Myrtie",2000,"0"
"Myrtie",2001,"0"
"Myrtie",2002,"0"
"Myrtie",2003,"0"
"Myrtie",2004,"0"
"Myrtie",2005,"0"
"Myrtie",2006,"0"
"Myrtie",2007,"0"
"Myrtie",2008,"0"
"Myrtie",2009,"0"
"Myrtie",2010,"0"
"Myrtie",2011,"0"
"Myrtie",2012,"0"
"Myrtie",2013,"0"
"Myrtie",2014,"0"
"Myrtie",2015,"0"
"Myrtie",2016,"0"
"Myrtie",2017,"0"
"Myrtie",2018,"0"
"Myrtie",2019,"0"
"Myrtie",2020,"0"
"Myrtie",2021,"0"
"Myrtie",2022,"0"
"Myrtie",2023,"0"
"Myrtie",2024,"0"
"Myrtie",2025,"0"
"Pershing",1880,"0"
"Pershing",1881,"0"
"Pershing",1882,"0"
"Pershing",1883,"0"
"Pershing",1884,"0"
"Pershing",1885,"0"
"Pershing",1886,"0"
"Pershing",1887,"0"
"Pershing",1888,"0"
"Pershing",1889,"0"
"Pershing",1890,"0"
"Pershing",1891,"0"
"Pershing",1892,"0"
"Pershing",1893,"0"
"Pershing",1894,"0"
"Pershing",1895,"0"
"Pershing",1896,"0"
"Pershing",1897,"0"
"Pershing",1898,"0"
"Pershing",1899,"0"
"Pershing",1900,"0"
"Pershing",1901,"0"
"Pershing",1902,"0"
"Pershing",1903,"0"
"Pershing",1904,"0"
"Pershing",1905,"0"
"Pershing",1906,"0"
"Pershing",1907,"0"
"Pershing",1908,"0"
"Pershing",1909,"0"
"Pershing",1910,"0"
"Pershing",1911,"0"
"Pershing",1912,"0"
"Pershing",1913,"0"
"Pershing",1914,"0"
"Pershing",1915,"10"
"Pershing",1916,"0"
"Pershing",1917,"53"
"Pershing",1918,"295"
"Pershing",1919,"103"
"Pershing",1920,"28"
"Pershing",1921,"14"
"Pershing",1922,"6"
"Pershing",1923,"8"
"Pershing",1924,"5"
"Pershing",1925,"0"
"Pershing",1926,"7"
"Pershing",1927,"0"
"Pershing",1928,"0"
"Pershing",1929,"0"
"Pershing",1930,"0"
"Pershing",1931,"0"
"Pershing",1932,"0"
"Pershing",1933,"0"
"Pershing",1934,"0"
"Pershing",1935,"0"
"Pershing",1936,"0"
"Pershing",1937,"0"
"Pershing",1938,"0"
"Pershing",1939,"0"
"Pershing",1940,"9"
"Pershing",1941,"0"
"Pershing",1942,"7"
"Pershing",1943,"7"
"Pershing",1944,"7"
"Pershing",1945,"6"
"Pershing",1946,"6"
"Pershing",1947,"10"
"Pershing",1948,"0"
"Pershing",1949,"6"
"Pershing",1950,"6"
"Pershing",1951,"0"
"Pershing",1952,"0"
"Pershing",1953,"0"
"Pershing",1954,"0"
"Pershing",1955,"0"
"Pershing",1956,"0"
"Pershing",1957,"0"
"Pershing",1958,"0"
"Pershing",1959,"0"
"Pershing",1960,"0"
"Pershing",1961,"0"
"Pershing",1962,"0"
"Pershing",1963,"0"
"Pershing",1964,"6"
"Pershing",1965,"0"
"Pershing",1966,"0"
"Pershing",1967,"0"
"Pershing",1968,"0"
"Pershing",1969,"0"
"Pershing",1970,"0"
"Pershing",1971,"0"
"Pershing",1972,"0"
"Pershing",1973,"0"
"Pershing",1974,"0"
"Pershing",1975,"0"
"Pershing",1976,"0"
"Pershing",1977,"0"
"Pershing",1978,"0"
"Pershing",1979,"0"
"Pershing",1980,"0"
"Pershing",1981,"0"
"Pershing",1982,"0"
"Pershing",1983,"0"
"Pershing",1984,"0"
"Pershing",1985,"0"
"Pershing",1986,"0"
"Pershing",1987,"0"
"Pershing",1988,"0"
"Pershing",1989,"0"
"Pershing",1990,"0"
"Pershing",1991,"0"
"Pershing",1992,"0"
"Pershing",1993,"0"
"Pershing",1994,"0"
"Pershing",1995,"0"
"Pershing",1996,"0"
"Pershing",1997,"0"
"Pershing",1998,"0"
"Pershing",1999,"0"
"Pershing",2000,"0"
"Pershing",2001,"0"
"Pershing",2002,"0"
"Pershing",2003,"0"
"Pershing",2004,"0"
"Pershing",2005,"0"
"Pershing",2006,"0"
"Pershing",2007,"0"
"Pershing",2008,"0"
"Pershing",2009,"0"
"Pershing",2010,"0"
"Pershing",2011,"0"
"Pershing",2012,"0"
"Pershing",2013,"0"
"Pershing",2014,"0"
"Pershing",2015,"0"
"Pershing",2016,"0"
"Pershing",2017,"0"
"Pershing",2018,"0"
"Pershing",2019,"0"
"Pershing",2020,"0"
"Pershing",2021,"0"
"Pershing",2022,"0"
"Pershing",2023,"0"
"Pershing",2024,"0"
"Pershing",2025,"0"
"Rheta",1880,"0"
"Rheta",1881,"0"
"Rheta",1882,"0"
"Rheta",1883,"0"
"Rheta",1884,"0"
"Rheta",1885,"0"
"Rheta",1886,"0"
"Rheta",1887,"0"
"Rheta",1888,"0"
"Rheta",1889,"0"
"Rheta",1890,"0"
"Rheta",1891,"0"
"Rheta",1892,"0"
"Rheta",1893,"5"
"Rheta",1894,"0"
"Rheta",1895,"0"
"Rheta",1896,"0"
"Rheta",1897,"0"
"Rheta",1898,"0"
"Rheta",1899,"0"
"Rheta",1900,"0"
"Rheta",1901,"0"
"Rheta",1902,"0"
"Rheta",1903,"0"
"Rheta",1904,"0"
"Rheta",1905,"0"
"Rheta",1906,"0"
"Rheta",1907,"5"
"Rheta",1908,"0"
"Rheta",1909,"0"
"Rheta",1910,"0"
"Rheta",1911,"6"
"Rheta",1912,"15"
"Rheta",1913,"11"
"Rheta",1914,"11"
"Rheta",1915,"15"
"Rheta",1916,"11"
"Rheta",1917,"18"
"Rheta",1918,"22"
"Rheta",1919,"20"
"Rheta",1920,"26"
"Rheta",1921,"19"
"Rheta",1922,"20"
"Rheta",1923,"16"
"Rheta",1924,"26"
"Rheta",1925,"18"
"Rheta",1926,"13"
"Rheta",1927,"15"
"Rheta",1928,"16"
"Rheta",1929,"10"
"Rheta",1930,"15"
"Rheta",1931,"13"
"Rheta",1932,"20"
"Rheta",1933,"81"
"Rheta",1934,"151"
"Rheta",1935,"61"
"Rheta",1936,"37"
"Rheta",1937,"28"
"Rheta",1938,"30"
"Rheta",1939,"26"
"Rheta",1940,"10"
"Rheta",1941,"17"
"Rheta",1942,"10"
"Rheta",1943,"17"
"Rheta",1944,"20"
"Rheta",1945,"23"
"Rheta",1946,"20"
"Rheta",1947,"22"
"Rheta",1948,"21"
"Rheta",1949,"27"
"Rheta",1950,"19"
"Rheta",1951,"11"
"Rheta",1952,"24"
"Rheta",1953,"19"
"Rheta",1954,"18"
"Rheta",1955,"16"
"Rheta",1956,"14"
"Rheta",1957,"14"
"Rheta",1958,"18"
"Rheta",1959,"12"
"Rheta",1960,"15"
"Rheta",1961,"8"
"Rheta",1962,"5"
"Rheta",1963,"0"
"Rheta",1964,"11"
"Rheta",1965,"6"
"Rheta",1966,"7"
"Rheta",1967,"5"
"Rheta",1968,"6"
"Rheta",1969,"0"
"Rheta",1970,"0"
"Rheta",1971,"0"
"Rheta",1972,"0"
"Rheta",1973,"0"
"Rheta",1974,"5"
"Rheta",1975,"0"
"Rheta",1976,"0"
"Rheta",1977,"0"
"Rheta",1978,"0"
"Rheta",1979,"0"
"Rheta",1980,"0"
"Rheta",1981,"0"
"Rheta",1982,"0"
"Rheta",1983,"0"
"Rheta",1984,"0"
"Rheta",1985,"0"
"Rheta",1986,"0"
"Rheta",1987,"0"
"Rheta",1988,"0"
"Rheta",1989,"0"
"Rheta",1990,"0"
"Rheta",1991,"0"
"Rheta",1992,"0"
"Rheta",1993,"0"
"Rheta",1994,"0"
"Rheta",1995,"0"
"Rheta",1996,"0"
"Rheta",1997,"0"
"Rheta",1998,"0"
"Rheta",1999,"0"
"Rheta",2000,"0"
"Rheta",2001,"0"
"Rheta",2002,"0"
"Rheta",2003,"0"
"Rheta",2004,"0"
"Rheta",2005,"0"
"Rheta",2006,"0"
"Rheta",2007,"0"
"Rheta",2008,"0"
"Rheta",2009,"0"
"Rheta",2010,"0"
"Rheta",2011,"0"
"Rheta",2012,"0"
"Rheta",2013,"0"
"Rheta",2014,"0"
"Rheta",2015,"0"
"Rheta",2016,"0"
"Rheta",2017,"0"
"Rheta",2018,"0"
"Rheta",2019,"0"
"Rheta",2020,"0"
"Rheta",2021,"0"
"Rheta",2022,"0"
"Rheta",2023,"0"
"Rheta",2024,"0"
"Rheta",2025,"0"
"Ruthe",1880,"0"
"Ruthe",1881,"0"
"Ruthe",1882,"0"
"Ruthe",1883,"0"
"Ruthe",1884,"0"
"Ruthe",1885,"0"
"Ruthe",1886,"0"
"Ruthe",1887,"0"
"Ruthe",1888,"0"
"Ruthe",1889,"0"
"Ruthe",1890,"0"
"Ruthe",1891,"0"
"Ruthe",1892,"0"
"Ruthe",1893,"0"
"Ruthe",1894,"0"
"Ruthe",1895,"0"
"Ruthe",1896,"0"
"Ruthe",1897,"0"
"Ruthe",1898,"7"
"Ruthe",1899,"5"
"Ruthe",1900,"10"
"Ruthe",1901,"0"
"Ruthe",1902,"5"
"Ruthe",1903,"5"
"Ruthe",1904,"5"
"Ruthe",1905,"0"
"Ruthe",1906,"10"
"Ruthe",1907,"8"
"Ruthe",1908,"11"
"Ruthe",1909,"11"
"Ruthe",1910,"9"
"Ruthe",1911,"12"
"Ruthe",1912,"18"
"Ruthe",1913,"26"
"Ruthe",1914,"32"
"Ruthe",1915,"48"
"Ruthe",1916,"53"
"Ruthe",1917,"61"
"Ruthe",1918,"79"
"Ruthe",1919,"74"
"Ruthe",1920,"97"
"Ruthe",1921,"92"
"Ruthe",1922,"100"
"Ruthe",1923,"112"
"Ruthe",1924,"122"
"Ruthe",1925,"111"
"Ruthe",1926,"66"
"Ruthe",1927,"77"
"Ruthe",1928,"58"
"Ruthe",1929,"42"
"Ruthe",1930,"40"
"Ruthe",1931,"35"
"Ruthe",1932,"42"
"Ruthe",1933,"23"
"Ruthe",1934,"32"
"Ruthe",1935,"22"
"Ruthe",1936,"29"
"Ruthe",1937,"21"
"Ruthe",1938,"23"
"Ruthe",1939,"17"
"Ruthe",1940,"16"
"Ruthe",1941,"13"
"Ruthe",1942,"15"
"Ruthe",1943,"21"
"Ruthe",1944,"22"
"Ruthe",1945,"14"
"Ruthe",1946,"11"
"Ruthe",1947,"15"
"Ruthe",1948,"15"
"Ruthe",1949,"21"
"Ruthe",1950,"15"
"Ruthe",1951,"14"
"Ruthe",1952,"10"
"Ruthe",1953,"12"
"Ruthe",1954,"8"
"Ruthe",1955,"16"
"Ruthe",1956,"9"
"Ruthe",1957,"8"
"Ruthe",1958,"0"
"Ruthe",1959,"0"
"Ruthe",1960,"11"
"Ruthe",1961,"9"
"Ruthe",1962,"0"
"Ruthe",1963,"6"
"Ruthe",1964,"6"
"Ruthe",1965,"0"
"Ruthe",1966,"0"
"Ruthe",1967,"0"
"Ruthe",1968,"0"
"Ruthe",1969,"0"
"Ruthe",1970,"7"
"Ruthe",1971,"0"
"Ruthe",1972,"0"
"Ruthe",1973,"5"
"Ruthe",1974,"0"
"Ruthe",1975,"0"
"Ruthe",1976,"0"
"Ruthe",1977,"0"
"Ruthe",1978,"0"
"Ruthe",1979,"0"
"Ruthe",1980,"0"
"Ruthe",1981,"0"
"Ruthe",1982,"0"
"Ruthe",1983,"0"
"Ruthe",1984,"0"
"Ruthe",1985,"0"
"Ruthe",1986,"0"
"Ruthe",1987,"0"
"Ruthe",1988,"0"
"Ruthe",1989,"0"
"Ruthe",1990,"0"
"Ruthe",1991,"0"
"Ruthe",1992,"0"
"Ruthe",1993,"0"
"Ruthe",1994,"0"
"Ruthe",1995,"0"
"Ruthe",1996,"0"
"Ruthe",1997,"0"
"Ruthe",1998,"0"
"Ruthe",1999,"0"
"Ruthe",2000,"0"
"Ruthe",2001,"0"
"Ruthe",2002,"0"
"Ruthe",2003,"0"
"Ruthe",2004,"0"
"Ruthe",2005,"0"
"Ruthe",2006,"0"
"Ruthe",2007,"0"
"Ruthe",2008,"0"
"Ruthe",2009,"0"
"Ruthe",2010,"0"
"Ruthe",2011,"0"
"Ruthe",2012,"0"
"Ruthe",2013,"0"
"Ruthe",2014,"0"
"Ruthe",2015,"0"
"Ruthe",2016,"0"
"Ruthe",2017,"0"
"Ruthe",2018,"0"
"Ruthe",2019,"0"
"Ruthe",2020,"0"
"Ruthe",2021,"0"
"Ruthe",2022,"0"
"Ruthe",2023,"0"
"Ruthe",2024,"0"
"Ruthe",2025,"0"
"Vergie",1880,"0"
"Vergie",1881,"0"
"Vergie",1882,"0"
"Vergie",1883,"5"
"Vergie",1884,"5"
"Vergie",1885,"6"
"Vergie",1886,"16"
"Vergie",1887,"11"
"Vergie",1888,"15"
"Vergie",1889,"14"
"Vergie",1890,"22"
"Vergie",1891,"13"
"Vergie",1892,"26"
"Vergie",1893,"20"
"Vergie",1894,"25"
"Vergie",1895,"25"
"Vergie",1896,"29"
"Vergie",1897,"28"
"Vergie",1898,"35"
"Vergie",1899,"25"
"Vergie",1900,"39"
"Vergie",1901,"46"
"Vergie",1902,"29"
"Vergie",1903,"43"
"Vergie",1904,"40"
"Vergie",1905,"47"
"Vergie",1906,"29"
"Vergie",1907,"47"
"Vergie",1908,"45"
"Vergie",1909,"58"
"Vergie",1910,"71"
"Vergie",1911,"82"
"Vergie",1912,"82"
"Vergie",1913,"85"
"Vergie",1914,"111"
"Vergie",1915,"140"
"Vergie",1916,"116"
"Vergie",1917,"128"
"Vergie",1918,"112"
"Vergie",1919,"151"
"Vergie",1920,"113"
"Vergie",1921,"136"
"Vergie",1922,"131"
"Vergie",1923,"132"
"Vergie",1924,"130"
"Vergie",1925,"102"
"Vergie",1926,"121"
"Vergie",1927,"101"
"Vergie",1928,"101"
"Vergie",1929,"96"
"Vergie",1930,"87"
"Vergie",1931,"87"
"Vergie",1932,"87"
"Vergie",1933,"69"
"Vergie",1934,"87"
"Vergie",1935,"69"
"Vergie",1936,"58"
"Vergie",1937,"69"
"Vergie",1938,"78"
"Vergie",1939,"62"
"Vergie",1940,"61"
"Vergie",1941,"58"
"Vergie",1942,"52"
"Vergie",1943,"47"
"Vergie",1944,"39"
"Vergie",1945,"51"
"Vergie",1946,"45"
"Vergie",1947,"44"
"Vergie",1948,"39"
"Vergie",1949,"45"
"Vergie",1950,"33"
"Vergie",1951,"38"
"Vergie",1952,"43"
"Vergie",1953,"35"
"Vergie",1954,"27"
"Vergie",1955,"14"
"Vergie",1956,"18"
"Vergie",1957,"22"
"Vergie",1958,"16"
"Vergie",1959,"21"
"Vergie",1960,"16"
"Vergie",1961,"13"
"Vergie",1962,"12"
"Vergie",1963,"16"
"Vergie",1964,"8"
"Vergie",1965,"12"
"Vergie",1966,"13"
"Vergie",1967,"11"
"Vergie",1968,"0"
"Vergie",1969,"7"
"Vergie",1970,"6"
"Vergie",1971,"11"
"Vergie",1972,"6"
"Vergie",1973,"6"
"Vergie",1974,"7"
"Vergie",1975,"0"
"Vergie",1976,"0"
"Vergie",1977,"0"
"Vergie",1978,"0"
"Vergie",1979,"0"
"Vergie",1980,"0"
"Vergie",1981,"0"
"Vergie",1982,"0"
"Vergie",1983,"0"
"Vergie",1984,"0"
"Vergie",1985,"0"
"Vergie",1986,"0"
"Vergie",1987,"0"
"Vergie",1988,"0"
"Vergie",1989,"0"
"Vergie",1990,"0"
"Vergie",1991,"0"
"Vergie",1992,"0"
"Vergie",1993,"0"
"Vergie",1994,"0"
"Vergie",1995,"0"
"Vergie",1996,"0"
"Vergie",1997,"0"
"Vergie",1998,"0"
"Vergie",1999,"0"
"Vergie",2000,"0"
"Vergie",2001,"0"
"Vergie",2002,"0"
"Vergie",2003,"0"
"Vergie",2004,"0"
"Vergie",2005,"0"
"Vergie",2006,"0"
"Vergie",2007,"0"
"Vergie",2008,"0"
"Vergie",2009,"0"
"Vergie",2010,"0"
"Vergie",2011,"0"
"Vergie",2012,"0"
"Vergie",2013,"0"
"Vergie",2014,"0"
"Vergie",2015,"0"
"Vergie",2016,"0"
"Vergie",2017,"0"
"Vergie",2018,"0"
"Vergie",2019,"0"
"Vergie",2020,"0"
"Vergie",2021,"0"
"Vergie",2022,"0"
"Vergie",2023,"0"
"Vergie",2024,"0"
"Vergie",2025,"0"
