"first_name","year","proportion"
"John",2024,"0.24214212172135977700"
"Anna",2024,"0.08124249568810539300"
"James",2024,"0.35667728961154959600"
"Charles",2024,"0.16813846401430059400"
"George",2024,"0.08701561854075794800"
"Helen",2024,"0.02177633905042000200"
"Mary",2024,"0.06637595652868404500"
"Margaret",2024,"0.06927747423183066600"
"Robert",2024,"0.11384717915645402200"
"William",2024,"0.31874817159515871300"
"William",2025,"0.31827777699019377500"
"Robert",2025,"0.11392486388286219600"
"Margaret",2025,"0.07347656034383169400"
"Mary",2025,"0.06726302527370471200"
"George",2025,"0.08605444444209845000"
"James",2025,"0.36207415039710823300"
"Anna",2025,"0.07604039763004913800"
"John",2025,"0.24229770494334975300"
"Charles",2025,"0.17820177278791364900"
"Helen",2025,"0.02014874479050885500"
